round,basin,data_row_count,feature_quantity,feature_list,kernel_options,best_kernel,c_options,best_c,epsilon_options,best_epsilon,target_variable_variance,mse,rmse,mae,r2,within_5_percent,within_15_percent,within_25_percent,within_50_percent,results_min%_difference,results_max%_difference,0.25_quantile_loss,0.5_quantile_loss,0.75_quantile_loss,cross_val_mse
02_pca,Williston,502,15,"['PC1', 'PC2', 'PC3', 'PC4', 'PC5', 'PC6', 'PC7', 'PC8', 'PC9', 'PC10', 'PC11', 'PC12', 'PC13', 'PC14', 'PC15']","['linear', 'rbf', 'poly', 'sigmoid']",linear,"[0.1, 0.5, 1, 5, 10, 50, 100]",100.0,"[0.01, 0.05, 0.1, 0.2, 0.5]",0.5,2074.04,2734.85,52.3,18.1,-0.32,11.92,37.09,57.62,74.83,1.92,257645.93,3.25,6.13,15.97,1842.15
02_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['linear', 'rbf', 'poly', 'sigmoid']",rbf,"[0.1, 0.5, 1, 5, 10, 50, 100]",50.0,"[0.01, 0.05, 0.1, 0.2, 0.5]",0.5,398.6,570.27,23.88,19.94,-0.43,0.0,0.0,0.0,50.0,78.76,328.42,13.37,19.94,26.51,139.45
03_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['rbf', 'poly', 'sigmoid']",rbf,"[0.1, 0.5, 1, 5, 10, 50]",50.0,"[0.01, 0.05, 0.1, 0.2]",0.2,398.6,570.68,23.89,19.94,-0.43,0.0,0.0,0.0,50.0,78.8,327.54,13.36,19.94,26.52,141.24
06_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['rbf', 'poly', 'sigmoid']",rbf,"[10, 50, 100, 150, 200]",50.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.5,398.6,570.27,23.88,19.94,-0.43,0.0,0.0,0.0,50.0,78.76,328.42,13.37,19.94,26.51,139.45
07_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['rbf', 'poly']",rbf,"[10, 20, 30, 40, 50]",20.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.5,398.6,570.27,23.88,19.94,-0.43,0.0,0.0,0.0,50.0,78.76,328.42,13.37,19.94,26.51,139.45
01_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['linear', 'rbf', 'poly']",rbf,"[0.1, 1, 10]",10.0,"[0.01, 0.1, 0.5]",0.5,398.6,599.12,24.48,19.94,-0.5,0.0,0.0,0.0,50.0,81.27,277.78,12.85,19.94,27.04,149.96
04_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['rbf', 'poly', 'sigmoid']",rbf,"[0.1, 0.5, 1, 5, 10]",10.0,"[0.01, 0.05, 0.1]",0.1,398.6,603.33,24.56,19.94,-0.51,0.0,0.0,0.0,50.0,81.63,270.54,12.77,19.94,27.11,155.27
07_wi_nc,Fort Worth,10,20,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL']","['rbf', 'poly']",poly,"[10, 20, 30, 40, 50]",50.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.1,101.54,153.4,12.39,10.66,-0.51,0.0,0.0,0.0,33.33,13.71,885.97,6.6,9.78,14.28,191.18
03_wi_nc,Fort Worth,10,20,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL']","['rbf', 'poly', 'sigmoid']",poly,"[0.1, 0.5, 1, 5, 10, 50]",50.0,"[0.01, 0.05, 0.1, 0.2]",0.01,101.54,154.45,12.43,10.68,-0.52,0.0,0.0,0.0,33.33,13.69,890.86,6.58,9.74,14.31,189.3
06_wi_nc_eo,Illinois,15,15,"['TDS', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn']","['rbf', 'poly', 'sigmoid']",rbf,"[10, 50, 100, 150, 200]",10.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.4,223.1,351.98,18.76,14.35,-0.58,0.0,25.0,50.0,50.0,40.33,96.43,4.14,11.45,21.66,180.01
07_wi_nc_eo,Illinois,15,15,"['TDS', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn']","['rbf', 'poly']",rbf,"[10, 20, 30, 40, 50]",10.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.4,223.1,351.98,18.76,14.35,-0.58,0.0,25.0,50.0,50.0,40.33,96.43,4.14,11.45,21.66,180.01
05_wi_wc,Anadarko,180,167,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'PLAYTYPE_Shale', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Arbuckle', 'FORMSIMPLE_Atoka', 'FORMSIMPLE_Bromide', 'FORMSIMPLE_Brown Dolomite', 'FORMSIMPLE_Chase', 'FORMSIMPLE_Cherokee', 'FORMSIMPLE_Chester', 'FORMSIMPLE_Council Grove', 'FORMSIMPLE_Deese', 'FORMSIMPLE_Douglas', 'FORMSIMPLE_Ellenburger', 'FORMSIMPLE_Granite Wash', 'FORMSIMPLE_Hunton', 'FORMSIMPLE_Kansas City', 'FORMSIMPLE_Lansing', 'FORMSIMPLE_Manning', 'FORMSIMPLE_McLish', 'FORMSIMPLE_Mississippi Chat', 'FORMSIMPLE_Mississippian', 'FORMSIMPLE_Morrow', 'FORMSIMPLE_Oil Creek', 'FORMSIMPLE_Oswego', 'FORMSIMPLE_Pennsylvanian', 'FORMSIMPLE_Pennsylvanian - Permian', 'FORMSIMPLE_Simpson', 'FORMSIMPLE_Tonkawa', 'FORMSIMPLE_Topeka', 'FORMSIMPLE_Viola', 'FORMSIMPLE_Wilcox', 'STATE_Kansas', 'STATE_Oklahoma', 'STATE_Texas', 'COUNTY_Alfalfa', 'COUNTY_Beaver', 'COUNTY_Beckham', 'COUNTY_Canadian', 'COUNTY_Clark', 'COUNTY_Ellis', 'COUNTY_Garfield', 'COUNTY_Gove', 'COUNTY_Grady', 'COUNTY_Grant', 'COUNTY_Hansford', 'COUNTY_Harper', 'COUNTY_Hemphill', 'COUNTY_Hodgeman', 'COUNTY_Hutchinson', 'COUNTY_Kingfisher', 'COUNTY_Lipscomb', 'COUNTY_Major', 'COUNTY_Moore', 'COUNTY_Morton', 'COUNTY_Ochiltree', 'COUNTY_Roberts', 'COUNTY_Seward', 'COUNTY_Texas', 'COUNTY_Wheeler', 'COUNTY_Woodward', 'PROVINCE_Anadarko Basin', 'REGION_Midcontinent', 'WELLNAME_#1', 'WELLNAME_#1 Dolly D Jordan', 'WELLNAME_#1 Hill Bonner', 'WELLNAME_#1 John Schwab Unit', 'WELLNAME_#1 Roy S Shupe', 'WELLNAME_#2', 'WELLNAME_1', 'WELLNAME_2', 'WELLNAME_2 Findlay A', 'WELLNAME_Alice Logan #1', 'WELLNAME_Anna Kretchmar #1', 'WELLNAME_Ball Unit #1', 'WELLNAME_Barnhill Battery', 'WELLNAME_Bierig C #1', 'WELLNAME_Conner Unit 28 #1', 'WELLNAME_Cornelson #1-3', 'WELLNAME_Coulter #1-19', 'WELLNAME_Detrick A-1', 'WELLNAME_E. R. Broadie #1', 'WELLNAME_Edw. J. Sehneider # 1 Ut', 'WELLNAME_Edwin H. Gungall #1', 'WELLNAME_Frances Stephenson #1', 'WELLNAME_Futhey No. 1', 'WELLNAME_George E. Beal Et Al #1', 'WELLNAME_Getgay Hawkins #1', 'WELLNAME_Giesel #4', 'WELLNAME_Girk B No. 1', 'WELLNAME_Glidewell-herald No. 1', 'WELLNAME_Grace Randall #1', 'WELLNAME_Grave Randall #1', 'WELLNAME_H.e. Hohrer #1 W.c.', 'WELLNAME_Herald Unit 29 #1', 'WELLNAME_Hight Battery', 'WELLNAME_Hill - Bonner #1', 'WELLNAME_Holcomb #2', 'WELLNAME_Jahay Unit B #1', 'WELLNAME_Jennie Mason #1', 'WELLNAME_Joe Chermak #1', 'WELLNAME_John Fuska #1', 'WELLNAME_L. E. Perdue #1', 'WELLNAME_Layton No. 1', 'WELLNAME_Lemert Unit #1', 'WELLNAME_Lloyd #1', 'WELLNAME_Louisa Crews #24', 'WELLNAME_M.e. Shupe #1', 'WELLNAME_Marry C. Miller #2', 'WELLNAME_Masterson Est. # 19', 'WELLNAME_Maxey #1', 'WELLNAME_Mel-ken Hill #1', 'WELLNAME_Milacek 1-22', 'WELLNAME_Mills D 2', 'WELLNAME_Myrtle Miller #1', 'WELLNAME_Ortha E Jones #5', 'WELLNAME_Perry J. Whiteneck #1', 'WELLNAME_R. D. Mills # 2', 'WELLNAME_R.a. Shupe #1', 'WELLNAME_Roy S. Shupe #1', 'WELLNAME_Roy Shupe #1', 'WELLNAME_Roy V. Sturgeon Unit #1', 'WELLNAME_Sam K Viersen', 'WELLNAME_Sarah Love #1', 'WELLNAME_Seidl A-1', 'WELLNAME_Selman #1', 'WELLNAME_Sinclair Research Laboratories, Inc.', 'WELLNAME_Statelandy No. 1', 'WELLNAME_Stewart', 'WELLNAME_Unit #1 Community Wise', 'WELLNAME_Unit #1 Dolly D Jordan', 'WELLNAME_Vincent #1', 'WELLNAME_W. J. Anderson #1', 'WELLNAME_W. R. Cole #1', 'WELLNAME_Walton #1', 'WELLNAME_Wayne Cleveland #1', 'WELLNAME_Werth #1', 'WELLNAME_Wessels #1', 'WELLNAME_Whittingberg Battery', 'WELLNAME_Williams Ordovician Unit #1', 'PERIOD_Devonian', 'PERIOD_Mississippian', 'PERIOD_Ordovician', 'PERIOD_Paleogene', 'PERIOD_Pennsylvanian', 'PERIOD_Pennsylvanian - Permian', 'PERIOD_Permian']","['rbf', 'poly', 'sigmoid']",sigmoid,"[10, 50, 100, 150, 200]",200.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.5,128.27,212.87,14.59,6.46,-0.66,5.56,19.44,30.56,55.56,1.95,1886.51,1.23,2.12,6.03,225.46
01_wi_nc_eo,Williston,441,15,"['TDS', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn']","['linear', 'rbf', 'poly']",poly,"[0.1, 1, 10]",10.0,"[0.01, 0.1, 0.5]",0.5,2702.75,4588.23,67.74,18.94,-0.7,19.55,54.89,69.17,83.46,0.13,36204.88,1.83,4.08,10.7,1457.07
05_wi_nc,Illinois,12,20,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL']","['rbf', 'poly', 'sigmoid']",rbf,"[10, 50, 100, 150, 200]",10.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.5,179.55,308.71,17.57,13.98,-0.72,0.0,20.0,20.0,40.0,31.58,77.88,8.15,10.12,18.45,191.3
01_ni_nc,Rocky Mountain,7,20,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL']","['linear', 'rbf', 'poly']",poly,"[0.1, 1, 10]",0.1,"[0.01, 0.1, 0.5]",0.01,953.56,1671.94,40.89,25.52,-0.75,33.33,33.33,66.67,66.67,6.39,289.94,3.0,5.8,38.19,0.25
02_ni_nc,Rocky Mountain,7,20,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL']","['linear', 'rbf', 'poly', 'sigmoid']",poly,"[0.1, 0.5, 1, 5, 10, 50, 100]",0.1,"[0.01, 0.05, 0.1, 0.2, 0.5]",0.01,953.56,1671.94,40.89,25.52,-0.75,33.33,33.33,66.67,66.67,6.39,289.94,3.0,5.8,38.19,0.25
05_wi_wc,Illinois,6,45,"['TDS', 'LATITUDE', 'LONGITUDE', 'DEPTHUPPER', 'DEPTHLOWER', 'PH', 'B', 'Ba', 'Br', 'HCO3', 'Ca', 'Cl', 'FeTot', 'K', 'Mg', 'Na', 'SO4', 'Sr', 'Zn', 'CHARGEBAL', 'PLAYTYPE_Sedimentary', 'WELLTYPE_Conventional Hydrocarbon', 'FORMSIMPLE_Aux Vases', 'FORMSIMPLE_Benoist', 'FORMSIMPLE_Cypress', 'FORMSIMPLE_Devonian', 'FORMSIMPLE_Tar Springs', 'STATE_Illinois', 'STATE_Kentucky', 'COUNTY_Effingham', 'COUNTY_Hamilton', 'COUNTY_Henderson', 'COUNTY_Moultrie', 'COUNTY_Wayne', 'COUNTY_White', 'PROVINCE_Illinois Basin', 'REGION_Eastern', 'WELLNAME_Bivle Grove U.c. Sa.', 'WELLNAME_Charles D. Burbank', 'WELLNAME_E. H. Morris #1', 'WELLNAME_Lucy Wallace #1', 'WELLNAME_Mary E. Friel #28', 'WELLNAME_Vaught 10', 'PERIOD_Devonian', 'PERIOD_Mississippian']","['rbf', 'poly', 'sigmoid']",sigmoid,"[10, 50, 100, 150, 200]",10.0,"[0.1, 0.2, 0.3, 0.4, 0.5]",0.1,363.59,636.16,25.22,21.07,-0.75,0.0,0.0,0.0,33.33,94.57,820.43,11.74,16.98,28.35,158.71
